participant_id	visit	handedness	laterality_quotient	EDINBURGH_WRITING_LH	EDINBURGH_WRITING_RH	EDINBURGH_DRAWING_RH	EDINBURGH_DRAWING_LH	EDINBURGH_THROWING_RH	EDINBURGH_THROWING_LH	EDINBURGH_SCISSORS_LH	EDINBURGH_SCISSORS_RH	EDINBURGH_TOOTHBRUSH_LH	EDINBURGH_TOOTHBRUSH_RH	EDINBURGH_KNIFE_LH	EDINBURGH_KNIFE_RH	EDINBURGH_SPOON_RH	EDINBURGH_SPOON_LH	EDINBURGH_BROOM_RH	EDINBURGH_BROOM_LH	EDINBURGH_MATCH_RH	EDINBURGH_MATCH_LH	EDINBURGH_OPEN_BOX_LH	EDINBURGH_OPEN_BOX_RH	EDINBURGH_KICK_RH	EDINBURGH_KICK_LH	EDINBURGH_EYE_LH	EDINBURGH_EYE_RH	EDINBURGH_WRITING	EDINBURGH_DRAWING	EDINBURGH_THROWING	EDINBURGH_SCISSORS	EDINBURGH_TOOTHBRUSH	EDINBURGH_KNIFE	EDINBURGH_SPOON	EDINBURGH_BROOM	EDINBURGH_MATCH	EDINBURGH_OPEN_BOX	EDINBURGH_KICK	EDINBURGH_EYE
sub-ON76412	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	0
sub-ON76413	baseline	-1	-50	2	0	2	0	0	2	0	2	1	1	2	0	1	1	1	1	1	1	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76414	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	0	2	2	2	1	1	0
sub-ON76420	baseline	0	30	0	2	0	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76421	baseline	-1	-58	2	0	2	0	2	0	0	1	0	2	2	0	2	0	2	0	1	1	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76422	baseline	1	70	0	2	0	2	2	0	2	0	2	0	0	2	1	1	1	1	2	0	1	1	0	2	1	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76423	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76430	baseline	0	33	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76431	baseline	1	73	0	2	0	2	2	0	2	0	2	0	0	2	2	2	1	1	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76433	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON76435	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	-999	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76440	baseline	0	-4	2	1	2	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76441	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	0	1	0	2	2
sub-ON76451	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	1	1	1	1	1	1	1
sub-ON76460	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON76501	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	-999	2	2	2	2	2	2	0
sub-ON76510	baseline	0	9	2	0	2	0	2	1	2	0	1	1	0	2	1	1	1	1	1	1	2	1	1	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76511	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	-999	2	2	2	0	0	1	2	0
sub-ON76513	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	0
sub-ON76521	baseline	0	36	0	2	0	2	2	1	2	0	2	2	2	1	1	1	1	2	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76525	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	1	1	0
sub-ON76532	baseline	1	90	0	2	0	2	2	1	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76533	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	1	1	1	0	0	-999	2	0	1
sub-ON76540	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	2	2	2	2	0	0	2	0
sub-ON76541	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	1	1	1	1	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76542	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	1	1	1	1	2	0	0	-1
sub-ON76543	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	1	2	2	0	2	0	2	0
sub-ON76552	baseline	0	29	1	2	1	2	2	2	2	1	2	1	0	2	0	2	2	2	2	1	2	2	2	2	2	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76553	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	1	2	2	2	2	2	0
sub-ON76555	baseline	0	30	0	2	0	2	0	2	2	0	1	1	1	1	1	1	1	1	2	0	1	1	1	1	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76610	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76613	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	0	1	2	1	2	1	2	2
sub-ON76614	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	1	0	2	0	-1	-1
sub-ON76622	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON76625	baseline	-1	-71	-777	-777	-777	-1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	1	-777	-1	-2	-2	-2	1	-1	-2	-1	1	-1
sub-ON76630	baseline	1	60	0	2	0	2	1	1	2	0	1	1	0	2	0	2	1	1	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76631	baseline	1	90	0	2	0	2	2	0	2	0	1	1	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76632	baseline	1	70	0	2	0	2	2	0	2	0	2	0	0	2	1	1	1	1	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76640	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	1	2	1	2	0
sub-ON76641	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	1	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON76642	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	0	-2	2
sub-ON76644	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	0	1	1	2	2	2	-1
sub-ON76652	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	1	1	2	0	2	2	2	2	1	2	2
sub-ON76661	baseline	-1	-100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
sub-ON76665	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	2	1	1	0	2	1	2	-1
sub-ON77121	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON77211	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
sub-ON77250	baseline	1	69	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	0	2	2	-2	2	0	1	0	1	2
sub-ON77251	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	-1
sub-ON77331	baseline	-1	-60	2	0	2	0	0	2	0	2	1	1	1	1	1	1	2	0	0	2	1	1	2	0	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77332	baseline	0	30	0	2	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77342	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	2	2	2	2	2	0
sub-ON77401	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	-1
sub-ON77410	baseline	1	58	-999	2	-999	2	2	1	2	-999	2	-999	-999	2	1	2	1	2	2	-999	1	2	2	1	1	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77421	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	1	2	2	1	1	1
sub-ON77423	baseline	-1	-76	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	2	-1	-2	-2	-2	-2	0	2	0
sub-ON77432	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	1
sub-ON77440	baseline	0	-23	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-2	-2	1	1	1	1	1	-1	-1	1	1
sub-ON77444	baseline	1	71	0	2	0	2	2	0	2	0	1	0	0	2	0	2	1	1	2	0	2	2	2	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77502	baseline	1	80	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77511	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	1	-1
sub-ON77514	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	2	-2
sub-ON77521	baseline	1	90	0	2	0	2	2	0	2	0	2	1	0	2	0	2	0	2	2	0	2	0	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77524	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON77533	baseline	1	90	0	2	0	2	2	0	2	0	2	0	0	2	0	2	1	1	2	0	2	0	1	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77541	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	1	2	1	2	0
sub-ON77542	baseline	1	43	0	2	0	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77543	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	1	2	2	2	2	2	2	2	2	1	1	0
sub-ON77544	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	1	2	2	1	2	2	1	1
sub-ON77552	baseline	1	50	0	2	0	2	2	1	2	0	2	1	2	1	1	1	1	2	2	0	2	0	1	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77555	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	0
sub-ON77610	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	1	2	2	2	2	1	1	1
sub-ON77615	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	2	1	1	2	1	1	1
sub-ON77620	baseline	-1	-100	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
sub-ON77621	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	-1
sub-ON77623	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	0	0	2	0
sub-ON77632	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	1	2	1	0	2	2	1	1
sub-ON77635	baseline	0	-29	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	2	-1	-2	2	-2	0	1	0	1	2
sub-ON77641	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON77651	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	1	2
sub-ON77652	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	1	2	2	2	2	1	1	1
sub-ON77654	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	1	2	0	2	1	1	1
sub-ON77660	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	1	1	0	1	1	0	1	1
sub-ON77662	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON77665	baseline	1	80	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77666	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	1	2	1	1	1	1	1	1	0	1
sub-ON77732	baseline	-1	-90	2	0	2	0	0	2	0	2	0	2	2	0	2	0	2	0	0	2	1	1	2	0	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77750	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	-999	2	2	2	2	2	2	1	2	0
sub-ON77753	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	1	-1
sub-ON77761	baseline	-1	-87	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-2	1	-2	-2	-999	-2	0	-2	-2	1	-1
sub-ON77764	baseline	1	78	0	2	0	2	1	0	2	0	1	0	0	2	0	2	1	1	2	0	1	1	0	1	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON77773	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON78603	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON79309	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON80038	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	1	1	2	1	1	-1
sub-ON80356	baseline	1	60	0	2	0	2	1	1	2	0	2	0	0	2	1	1	1	1	2	0	1	1	1	1	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON81001	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON81010	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON81311	baseline	-1	-100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-2	-1	-1	-2	-2	-1	0	-1	0	-1	0
sub-ON81734	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	1	-999	1	1	2	-1
sub-ON81734	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	2
sub-ON82100	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	1	2	1	2	-1
sub-ON82101	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	2	1	2	1	2	2	2	1	1
sub-ON82110	baseline	1	100	-999	2	-999	0	2	-999	2	-999	2	-999	-999	2	-999	2	-999	2	0	-999	2	-999	-999	2	-999	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON82111	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	0	1	1	0	0	1	1	1	-1
sub-ON82220	baseline	1	73	0	2	0	2	2	1	2	0	2	1	0	2	0	2	1	1	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON82386	baseline	1	47	0	2	0	2	2	0	2	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON82721	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	1	-999
sub-ON82798	baseline	0	40	0	2	0	2	2	0	1	1	1	1	1	1	1	1	1	1	2	0	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON82948	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83100	baseline	0	-20	2	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83110	baseline	0	40	1	1	0	2	2	0	2	0	1	1	1	1	1	1	0	2	1	1	1	1	0	2	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83111	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	1	1	2	2	1	1	2
sub-ON83131	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-999	-777	2	1	1	2	1	0	1	1	1	-2
sub-ON83211	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	1	1	2	2	2	2	2	2	1	-1
sub-ON83222	baseline	0	33	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83232	baseline	1	82	0	2	0	2	2	0	2	0	2	1	0	2	0	2	0	2	2	0	2	1	0	2	0	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83301	baseline	1	100	-777	-777	-777	1	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	1	-777	0	0	-999	0	0	0	0	0	0	-1
sub-ON83310	baseline	1	100	0	2	0	2	2	0	2	0	2	0	0	2	0	2	0	2	2	0	2	0	0	2	2	0	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
sub-ON83311	baseline	1	100	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	2	2	2	2	2	2	2	2	2	2	2
sub-ON83312	baseline	1	100	-777	-777	-777	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	2	-777	2	2	2	2	2	2	2	2	2	-2
sub-ON83320	baseline	0	20	-777	-777	-777	-2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-2	-777	2	2	-2	2	-2	2	2	2	2	2
sub-ON83321	baseline	1	48	0	2	0	2	2	0	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	2	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777	-777
